input_text,target_text,task_type,source,quality_label,reason
"Convert brainrot English to normal English: cutting board lookin sad & scored 😩🔪 gotta replace it fr, hygiene + aesthetic upgrade 🙏 chop chop better",I need to replace my old cutting board.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
Convert brainrot English to normal English: data analysis revealed valuable insights ✨ informed strategic decisions and drove improvements. we ate💅,"The detailed analysis of the data revealed valuable insights, informing strategic decisions and driving significant improvements.",sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
Convert brainrot English to normal English: dawn bird chorus = nature's gentle alarm clock ✨🐦 peaceful wake up soundtrack fr 🙏 serene morning vibes,I love the sound of birds chirping at dawn.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
Convert brainrot English to normal English: dedicated to achieving my goals ✨ setting realistic expectations and working diligently. lets gooo 💪,"I'm dedicated to achieving my goals, setting realistic expectations and working diligently to overcome any obstacles that arise.",sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: dedicated to building strong relationships ✨ fostering trust, collaboration, and mutual respect. teamwork makes the dream work ✨","I'm dedicated to building strong relationships with my colleagues, clients, and partners, fostering trust, collaboration, and mutual respect.",sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
Convert brainrot English to normal English: dedicated to continuous learning and personal growth ✨ constantly seeking opportunities. never stop learning 🤓,"I'm dedicated to continuous learning and personal growth, constantly seeking opportunities to expand my knowledge and skills.",sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
Convert brainrot English to normal English: dedicated to fostering a positive and inclusive work environment ✨ promoting collab and mutual respect. teamwork makes the dream work ✨,"I'm dedicated to fostering a positive and inclusive work environment, promoting collaboration and mutual respect among team members.",sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
Convert brainrot English to normal English: default settings set to 'cry a lil and panic',Why am I always like this?,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
Convert brainrot English to normal English: deleting my personality brb,I need a break from everything.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
Convert brainrot English to normal English: did i install the paid version of suffering or what,Why is this happening to me?,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: did i lock the car?? *instant panic* 🤔 gotta remember that basic step fr, protect ur whip 🙏 anxiety unlocked",I need to remember to lock my car.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
Convert brainrot English to normal English: distant church bells ringing kinda peaceful tho? ✨🔔 classic old world sound vibes fr 🙏 melancholic beauty,I love the sound of distant church bells.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
Convert brainrot English to normal English: distant train whistle sound? weirdly comforting vibe ✨🚂 kinda melancholic & peaceful 🙏 travel feels,I love the sound of a distant train.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: doomscrolling till 2am ain't it 😩 gotta cut screen time b4 bed fr, sleep hygiene check 🙏🧠 protect ur eyes",I need to cut down on screen time before bed.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
Convert brainrot English to normal English: driven by a desire to learn and grow ✨ constantly seeking new challenges. never stop learning 🤓,"I'm driven by a desire to learn and grow, constantly seeking new challenges and opportunities to expand my knowledge and skills.",sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
Convert brainrot English to normal English: driven by a passion for innovation ✨ constantly seeking new ways to improve processes. lets gooo 💪,"I'm driven by a passion for innovation, constantly seeking new ways to improve processes and create better solutions for our customers.",sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
Convert brainrot English to normal English: driven by a strong sense of purpose ✨ seeking to make a positive contribution to society. thats what matters ❤️,"I'm driven by a strong sense of purpose, seeking to make a positive contribution to society and leave a lasting legacy.",sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
Convert brainrot English to normal English: duct tape and delusion holding me down,I'm trying not to fall apart.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
Convert brainrot English to normal English: effective communication strategy kept everyone informed and engaged ✨ facilitated collab and achieved shared goals. teamwork makes the dream work ✨,"The effective communication strategy ensured all stakeholders were informed and engaged, facilitating collaboration and achieving shared goals.",sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
Convert brainrot English to normal English: effective communication strategy kept everyone informed and engaged ✨ fostered collaboration and trust. teamwork makes the dream work ✨,"The effective communication strategy ensured all stakeholders were kept informed and engaged throughout the project, fostering collaboration and trust.",sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
Convert brainrot English to normal English: emotionally choking on pride,I don't know how to ask for help.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
Convert brainrot English to normal English: emotionally muted,I don't want to feel anymore.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
Convert brainrot English to normal English: entered idle NPC state,I am just sitting and staring at the wall.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
Convert brainrot English to normal English: error 502: perspective overload,I feel like I'm always wrong.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: even on the small shi, his word is bond 🙏 keeps his promises fr, trustworthy dude 💯","He keeps his promises, no matter how small.",sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
"Convert brainrot English to normal English: everyone singing along at the concert?? goosebumps EVERYWHERE ✨😭 the shared energy was INSANE, main character moment for the whole crowd fr 🔥🎤",The collective energy and excitement of a live concert audience singing along to a beloved song is a powerful shared experience.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
Convert brainrot English to normal English: excited to start a new chapter in my life! embracing new challenges and opportunities with open arms ✨,"I'm excited to embark on a new chapter in my life, embracing new challenges and opportunities with enthusiasm and optimism.",sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
Convert brainrot English to normal English: existential reboot required,I want to feel human again.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
Convert brainrot English to normal English: explaining memes to my grandparents was like trying to teach a cat calculus 👵👴💀 they were SO lost but it was lowkey wholesome? Bless their cotton socks fr 🙏😂,Trying to explain current internet memes to my grandparents resulted in a hilariously confusing conversation filled with misunderstandings.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
Convert brainrot English to normal English: explaining the same thing for the 5th time and smiling thru the pain 🙂 like is this connection lagging or?? patience running THIN fr 😩,Having to repeatedly explain the same simple concept to someone who isn't grasping it requires an extraordinary level of patience.,sentence_translation,hf_parallel:ethan00alphayehah/brainrot-dataset,keep,kept_sentence_translation
